station,year,season,vimscode,workup,modalgrp,pannum,seqno,specimid,preyname,totpreywt,lengthcm,pisclen,expansion,depthm,lat,lon,bWT,bSA,bDO
NM20120401089,2012,SPRING,0007,Full,1,13,2,2,Anchoa mitchilli,0.263,18,18,77.4004,7.3152,37.46644974,-75.61403656,13.48,32.35,8.18
NM20120401089,2012,SPRING,0167,Full,0,13,3,3,Anchoa mitchilli,1.24,78.02660619,78.02660619,3,7.3152,37.46644974,-75.61403656,13.48,32.35,8.18
NM20120401089,2012,SPRING,0167,Full,0,13,3,3,Peprilus triacanthus,32.192,78.02660619,78.02660619,3,7.3152,37.46644974,-75.61403656,13.48,32.35,8.18
NM20120401091,2012,SPRING,0167,Full,0,13,1,1,Peprilus triacanthus,65.583,78.98722519,78.98722519,1,9.144,37.23868179,-75.75272369,14.68,32.03,8.04
NM20120401091,2012,SPRING,0167,Full,0,13,3,3,Cynoscion regalis,150.9639,78.02660619,78.02660619,1,9.144,37.23868179,-75.75272369,14.68,32.03,8.04
NM20120401092,2012,SPRING,0007,Full,0,8,1,1,Anchoa mitchilli,0.195,17.5,17.5,1,15.24,37.54339981,-75.46050262,12.44,32.7,8.05
NM20120401093,2012,SPRING,0167,Full,0,13,1,1,Teuthida,0.3983,75.1447492,75.1447492,1,15.8496,37.40679932,-75.53253174,12.05,32.78,7.64
NM20120401094,2012,SPRING,0007,Full,0,13,2,2,Anchoa mitchilli,0.362,21.5,21.5,1.8,16.764,37.41965103,-75.55425262,12.82,32.48,7.86
NM20120401094,2012,SPRING,0167,Full,0,13,1,1,Peprilus triacanthus,31.5119,75.6250587,75.6250587,1.333,16.764,37.41965103,-75.55425262,12.82,32.48,7.86
NM20120401094,2012,SPRING,0167,Full,0,13,2,2,Loligo pealeii,44.808,76.1053682,76.1053682,1.333,16.764,37.41965103,-75.55425262,12.82,32.48,7.86
NM20120401095,2012,SPRING,0007,Full,0,13,1,1,Anchoa mitchilli,0.395,18,18,1,11.5824,37.31969833,-75.64315033,12.96,32.51,7.65
NM20120401095,2012,SPRING,0167,Full,0,13,1,1,Brevoortia tyrannus,36.069,78.02660619,78.02660619,3.333,11.5824,37.31969833,-75.64315033,12.96,32.51,7.65
NM20120401095,2012,SPRING,0167,Full,0,13,2,2,Cynoscion regalis,10.2416,76.1053682,76.1053682,3.333,11.5824,37.31969833,-75.64315033,12.96,32.51,7.65
NM20120401095,2012,SPRING,0167,Full,0,13,3,3,Peprilus triacanthus,20.883,74.1841302,74.1841302,3.333,11.5824,37.31969833,-75.64315033,12.96,32.51,7.65
NM20120401096,2012,SPRING,0007,Full,0,13,1,1,Anchoa mitchilli,0.562,21.5,21.5,25.003,9.144,37.10538101,-75.76982117,14.05,32.13,8.11
NM20120401096,2012,SPRING,0007,Full,0,13,2,2,Anchoa mitchilli,1.769,20.5,20.5,25.003,9.144,37.10538101,-75.76982117,14.05,32.13,8.11
NM20120401096,2012,SPRING,0007,Full,0,13,4,4,Anchoa mitchilli,2.196,20.5,20.5,25.003,9.144,37.10538101,-75.76982117,14.05,32.13,8.11
NM20120401096,2012,SPRING,0007,Full,0,13,5,5,Anchoa mitchilli,0.492,20.5,20.5,25.003,9.144,37.10538101,-75.76982117,14.05,32.13,8.11
NM20120401096,2012,SPRING,0167,Full,0,13,1,1,Anchoa mitchilli,10.588,79.46753469,79.46753469,7,9.144,37.10538101,-75.76982117,14.05,32.13,8.11
NM20120401096,2012,SPRING,0167,Full,0,13,1,1,Peprilus triacanthus,38.392,79.46753469,79.46753469,7,9.144,37.10538101,-75.76982117,14.05,32.13,8.11
NM20120401096,2012,SPRING,0167,Full,0,13,2,2,Anchoa mitchilli,1.375,74.1841302,74.1841302,7,9.144,37.10538101,-75.76982117,14.05,32.13,8.11
NM20120401096,2012,SPRING,0167,Full,0,13,2,2,Peprilus triacanthus,28.842,74.1841302,74.1841302,7,9.144,37.10538101,-75.76982117,14.05,32.13,8.11
NM20120401097,2012,SPRING,0007,Full,0,13,4,4,Anchoa mitchilli,0.603,20.5,20.5,1.8,6.096,37.16960144,-75.76966858,13.89,32.12,8.07
NM20120401097,2012,SPRING,0167,Full,0,13,1,1,Anchoa mitchilli,5.531,81.38877268,81.38877268,2.667,6.096,37.16960144,-75.76966858,13.89,32.12,8.07
NM20120401097,2012,SPRING,0167,Full,0,13,1,1,Peprilus triacanthus,28.325,81.38877268,81.38877268,2.667,6.096,37.16960144,-75.76966858,13.89,32.12,8.07
NM20120401097,2012,SPRING,0167,Full,0,13,2,2,Anchoa mitchilli,3.46,72.74320171,72.74320171,2.667,6.096,37.16960144,-75.76966858,13.89,32.12,8.07
NM20120401097,2012,SPRING,0167,Full,0,13,2,2,Peprilus triacanthus,20.713,72.74320171,72.74320171,2.667,6.096,37.16960144,-75.76966858,13.89,32.12,8.07
NM20120401098,2012,SPRING,0003,Full,0,8,1,1,Anchoa mitchilli,0.469,29.5,29.5,1,9.4488,36.96928024,-75.83171844,13.65,31.85,7.93
NM20120401101,2012,SPRING,0007,Full,0,8,2,2,Anchoa mitchilli,0.499,17.5,17.5,458.4054,8.2296,37.03798294,-75.95339966,15.15,25,8.15
NM20120401102,2012,SPRING,0007,Full,0,9,1,1,Urophycis spp.,0.755,17.5,17.5,1.4,16.764,36.67208099,-75.68855286,12.62,32.84,7.85
NM20120401102,2012,SPRING,0007,Full,0,9,4,4,Anchoa hepsetus,4.411,21.5,21.5,1.4,16.764,36.67208099,-75.68855286,12.62,32.84,7.85
NM20120401103,2012,SPRING,0167,Full,0,9,1,1,Anchoa spp.,3.115,84.75093917,84.75093917,1,12.8016,36.90777969,-75.79585266,13.18,32.23,8.34
NM20120401103,2012,SPRING,0167,Full,0,9,1,1,Brevoortia tyrannus,45.667,84.75093917,84.75093917,1,12.8016,36.90777969,-75.79585266,13.18,32.23,8.34
NM20120401103,2012,SPRING,0167,Full,0,9,2,2,Anchoa hepsetus,0.867,74.1841302,74.1841302,1,12.8016,36.90777969,-75.79585266,13.18,32.23,8.34
NM20120401104,2012,SPRING,0167,Full,0,9,1,1,Brevoortia tyrannus,215.74,83.79032017,83.79032017,1,16.764,36.94347,-75.71217346,12.96,32.77,8.18
NM20120401104,2012,SPRING,0242,Full,0,9,1,1,Anchoa hepsetus,21.96,69,69,1,16.764,36.94347,-75.71217346,12.96,32.77,8.18
NM20120401104,2012,SPRING,0242,Full,0,9,1,1,Loligo pealeii,21.506,69,69,1,16.764,36.94347,-75.71217346,12.96,32.77,8.18
NM20120401105,2012,SPRING,0242,Full,0,66,2,2,Peprilus triacanthus,19.831,66,66,1,17.6784,36.55604935,-75.77259827,12.41,32.85,7.72
NM20120401106,2012,SPRING,0007,Full,0,9,1,1,Urophycis spp.,0.458,18.5,18.5,1.2,15.24,36.75154877,-75.78085327,12.71,32.68,7.76
NM20120401107,2012,SPRING,0167,Full,0,9,1,1,Loligo pealeii,2.797,78.02660619,78.02660619,1,15.8496,36.77193069,-75.80995178,12.76,32.53,7.88
NM20120401107,2012,SPRING,0167,Full,0,9,2,2,Cynoscion regalis,40.703,78.98722519,78.98722519,1,15.8496,36.77193069,-75.80995178,12.76,32.53,7.88
NM20120401107,2012,SPRING,0167,Full,0,9,2,2,Loligo pealeii,64.137,78.98722519,78.98722519,1,15.8496,36.77193069,-75.80995178,12.76,32.53,7.88
NM20120401108,2012,SPRING,0167,Full,0,9,1,1,Anchoa hepsetus,2.178,78.50691569,78.50691569,1,16.764,36.79462814,-75.81902313,12.77,32.55,7.75
NM20120401108,2012,SPRING,0167,Full,0,9,1,1,Cynoscion regalis,2.023,78.50691569,78.50691569,1,16.764,36.79462814,-75.81902313,12.77,32.55,7.75
NM20120401108,2012,SPRING,0242,Full,0,9,2,2,Anchoa hepsetus,41.822,68.5,68.5,1,16.764,36.79462814,-75.81902313,12.77,32.55,7.75
NM20120401110,2012,SPRING,0007,Full,2,9,4,9,Urophycis spp.,1.299,23,23,55.433364,12.8016,36.69512939,-75.88345337,13.13,32.08,7.81
NM20120401110,2012,SPRING,0009,Full,0,9,3,3,Stenotomus chrysops,0.283,22,22,1.2,12.8016,36.69512939,-75.88345337,13.13,32.08,7.81
NM20120401110,2012,SPRING,0009,Full,0,9,4,4,Anchoa mitchilli,0.269,20.5,20.5,1.2,12.8016,36.69512939,-75.88345337,13.13,32.08,7.81
NM20120401111,2012,SPRING,0163,Full,0,7,1,1,Cynoscion regalis,3.236,61.69608324,61.69608324,1,10.668,36.79613113,-75.89228058,13.23,31.88,8.12
NM20120401115,2012,SPRING,0007,Full,0,66,2,2,Urophycis spp.,1.635,19,19,9,14.6304,36.39677811,-75.77033234,12.54,32.56,7.57
NM20120401115,2012,SPRING,0007,Full,0,66,5,5,Anchoa mitchilli,1.771,24,24,9,14.6304,36.39677811,-75.77033234,12.54,32.56,7.57
NM20120401120,2012,SPRING,0007,Full,1,7,3,3,Anchoa mitchilli,0.707,16,16,13.5,10.668,35.34521103,-75.47788239,19.51,35.41,6.82
NM20120401120,2012,SPRING,0007,Full,2,7,1,6,Anchoa hepsetus,3.537,19.5,19.5,3.333,10.668,35.34521103,-75.47788239,19.51,35.41,6.82
NM20120401120,2012,SPRING,0007,Full,2,7,2,7,Anchoa mitchilli,0.715,19.5,19.5,3.333,10.668,35.34521103,-75.47788239,19.51,35.41,6.82
NM20120401123,2012,SPRING,0007,Full,0,7,2,2,Anchoa mitchilli,0.495,11.5,11.5,30.6,14.6304,35.49542999,-75.4373703,19.79,35.04,6.8
NM20120401124,2012,SPRING,0009,Full,0,7,1,1,Anchoa mitchilli,0.235,21,21,1,16.764,35.62768173,-75.43517303,14.12,33.01,7.18
NM20120401125,2012,SPRING,0167,Full,0,16,1,1,Clupeidae,89.846,89.07372465,89.07372465,1,36.2712,41.28182983,-71.85151672,10.63,32,8.39
NM20120401128,2012,SPRING,0167,Full,0,9,2,2,Stenotomus chrysops,17.927,79.46753469,79.46753469,1,33.528,41.23912811,-71.60501862,11.29,31.82,8.44
NM20120401129,2012,SPRING,0003,Full,0,16,3,3,Urophycis spp.,10.876,40,40,1,42.672,41.27774811,-71.78175354,10.27,32.25,8.08
NM20120401129,2012,SPRING,0009,Full,0,16,1,1,Peprilus triacanthus,3.983,58.5,58.5,1,42.672,41.27774811,-71.78175354,10.27,32.25,8.08
NM20120401135,2012,SPRING,0167,Full,0,6,1,1,Loligo pealeii,49.656,74.1841302,74.1841302,7.333,24.384,41.30688095,-70.89177704,10.22,32.58,7.97
NM20120401135,2012,SPRING,0167,Full,0,6,1,1,Peprilus triacanthus,17.309,74.1841302,74.1841302,7.333,24.384,41.30688095,-70.89177704,10.22,32.58,7.97
NM20120401135,2012,SPRING,0167,Full,0,6,2,2,Loligo pealeii,32.34,84.75093917,84.75093917,7.333,24.384,41.30688095,-70.89177704,10.22,32.58,7.97
NM20120401137,2012,SPRING,0167,Full,0,6,1,1,Loligo pealeii,60.357,72.74320171,72.74320171,1,21.336,41.37358093,-71.09516907,11.34,32.44,8.22
NM20120401137,2012,SPRING,0167,Full,0,6,2,2,Loligo pealeii,30.254,82.82970117,82.82970117,1,21.336,41.37358093,-71.09516907,11.34,32.44,8.22
NM20120401138,2012,SPRING,0003,Full,0,9,2,2,Loligo pealeii,0.57,40.5,40.5,1,22.5552,41.4278717,-71.26190186,11.26,32.39,7.59
NM20120401139,2012,SPRING,0003,Full,0,9,1,1,Stenotomus chrysops,7.617,45.5,45.5,1,26.8224,41.40311813,-71.43417358,10.86,32.41,8.31
NM20120401139,2012,SPRING,0003,Full,0,9,2,2,Loligo pealeii,23.873,45,45,1,26.8224,41.40311813,-71.43417358,10.86,32.41,8.31
NM20120401141,2012,SPRING,0003,Full,2,6,1,6,Teuthida,2.105,45,45,1,28.0416,41.32870102,-70.97915649,10.06,32.53,8.05
NM20120401141,2012,SPRING,0167,Full,0,6,2,2,Brevoortia tyrannus,78.872,82.34939168,82.34939168,4.333,28.0416,41.32870102,-70.97915649,10.06,32.53,8.05
NM20120401141,2012,SPRING,0167,Full,0,6,2,2,Loligo pealeii,35.544,82.34939168,82.34939168,4.333,28.0416,41.32870102,-70.97915649,10.06,32.53,8.05
NM20120401142,2012,SPRING,0003,Full,0,6,3,3,Teuthida,6.46,39.5,39.5,1,38.7096,41.28411102,-71.06154633,,,
NM20120401142,2012,SPRING,0163,Full,0,6,1,1,Teuthida,2.562,88.59341515,88.59341515,1,38.7096,41.28411102,-71.06154633,,,
NM20120401142,2012,SPRING,0167,Full,2,6,3,3,Anchoa mitchilli,10.843,74.1841302,74.1841302,6.667,38.7096,41.28411102,-71.06154633,,,
NM20120401143,2012,SPRING,0167,Full,0,6,2,2,Loligo pealeii,2.791,78.02660619,78.02660619,2,35.6616,41.25775146,-71.18245697,8.92,32.63,7.82
NM20120401144,2012,SPRING,0167,Full,0,6,1,1,Peprilus triacanthus,38.596,92.91620064,92.91620064,3.333,35.052,41.24346924,-71.22888184,8.91,32.62,8.14
NM20120401144,2012,SPRING,0167,Full,0,6,3,3,Loligo pealeii,23.911,80.90846318,80.90846318,3.333,35.052,41.24346924,-71.22888184,8.91,32.62,8.14
NM20120401145,2012,SPRING,0167,Full,0,9,1,1,Loligo pealeii,59.414,86.19186766,86.19186766,1,30.48,41.26356888,-71.28678131,9.16,32.5,8.05
NM20120401145,2012,SPRING,0167,Full,0,9,1,1,Urophycis spp.,125.535,86.19186766,86.19186766,1,30.48,41.26356888,-71.28678131,9.16,32.5,8.05
NM20120401145,2012,SPRING,0167,Full,0,9,2,2,Brevoortia tyrannus,53.712,83.79032017,83.79032017,1,30.48,41.26356888,-71.28678131,9.16,32.5,8.05
NM20120401145,2012,SPRING,0167,Full,0,9,2,2,Loligo pealeii,47.284,83.79032017,83.79032017,1,30.48,41.26356888,-71.28678131,9.16,32.5,8.05
NM20120401146,2012,SPRING,0003,Full,0,6,4,4,Loligo pealeii,0.854,53,53,1,35.6616,41.2676506,-71.30899811,,,
NM20120401146,2012,SPRING,0167,Full,2,6,2,2,Loligo pealeii,1.058,76.58567769,76.58567769,1.667,35.6616,41.2676506,-71.30899811,,,
NM20120401148,2012,SPRING,0163,Full,0,16,2,2,Loligo pealeii,90.718,84.75093917,84.75093917,1,35.9664,41.22909927,-71.44734955,8.74,32.67,7.77
NM20120401149,2012,SPRING,0003,Full,0,9,4,4,Stenotomus chrysops,8.866,38,38,1,36.576,41.26496887,-71.4526062,9.63,32.54,7.56
NM20120401149,2012,SPRING,0167,Full,0,9,3,3,Loligo pealeii,109.84,81.38877268,81.38877268,6.333,36.576,41.26496887,-71.4526062,9.63,32.54,7.56
NM20120901001,2012,FALL,0003,Full,1,18,1,1,Anchoa mitchilli,4.055,23.5,23.5,1,15.5448,41.0213,-71.90559998,17.89,32.49,6.77
NM20120901001,2012,FALL,0003,Full,2,18,1,2,Anchoa mitchilli,0.613,44.5,44.5,1.4,15.5448,41.0213,-71.90559998,17.89,32.49,6.77
NM20120901001,2012,FALL,0003,Full,2,18,5,6,Anchoa mitchilli,1.554,44,44,1.4,15.5448,41.0213,-71.90559998,17.89,32.49,6.77
NM20120901001,2012,FALL,0007,Full,0,18,1,1,Anchoa mitchilli,0.141,17,17,5.6,15.5448,41.0213,-71.90559998,17.89,32.49,6.77
NM20120901001,2012,FALL,0007,Full,0,18,2,2,Anchoa mitchilli,0.622,19,19,5.6,15.5448,41.0213,-71.90559998,17.89,32.49,6.77
NM20120901001,2012,FALL,0007,Full,0,18,3,3,Anchoa mitchilli,0.657,14,14,5.6,15.5448,41.0213,-71.90559998,17.89,32.49,6.77
NM20120901001,2012,FALL,0007,Full,0,18,4,4,Anchoa mitchilli,0.533,15,15,5.6,15.5448,41.0213,-71.90559998,17.89,32.49,6.77
NM20120901001,2012,FALL,0007,Full,0,18,5,5,Anchoa mitchilli,0.631,14,14,5.6,15.5448,41.0213,-71.90559998,17.89,32.49,6.77
NM20120901001,2012,FALL,0009,Full,0,18,1,1,Anchoa mitchilli,0.315,16.5,16.5,1,15.5448,41.0213,-71.90559998,17.89,32.49,6.77
NM20120901001,2012,FALL,0009,Full,0,18,2,2,Anchoa hepsetus,1.609,19,19,1,15.5448,41.0213,-71.90559998,17.89,32.49,6.77
NM20120901001,2012,FALL,0009,Full,0,18,3,3,Anchoa mitchilli,0.7,21,21,1,15.5448,41.0213,-71.90559998,17.89,32.49,6.77
NM20120901001,2012,FALL,0163,Full,0,18,1,1,Loligo pealeii,0.691,65.53855923,65.53855923,1,15.5448,41.0213,-71.90559998,17.89,32.49,6.77
NM20120901002,2012,FALL,0003,Full,0,18,3,3,Anchoa mitchilli,1.227,27,27,1,16.764,41.02201667,-71.89398333,18.29,32.1,7.55
NM20120901003,2012,FALL,0007,Full,1,18,1,1,Anchoa mitchilli,0.295,15.5,15.5,9.8,6.7056,40.98110002,-72.06948334,18.57,32.11,8.12
NM20120901003,2012,FALL,0007,Full,1,18,2,2,Anchoa mitchilli,0.711,20.5,20.5,9.8,6.7056,40.98110002,-72.06948334,18.57,32.11,8.12
NM20120901003,2012,FALL,0007,Full,1,18,3,3,Anchoa mitchilli,0.103,19,19,9.8,6.7056,40.98110002,-72.06948334,18.57,32.11,8.12
NM20120901003,2012,FALL,0007,Full,1,18,4,4,Anchoa mitchilli,0.132,14,14,9.8,6.7056,40.98110002,-72.06948334,18.57,32.11,8.12
NM20120901003,2012,FALL,0007,Full,2,18,1,6,Anchoa mitchilli,0.565,35.5,35.5,2.6,6.7056,40.98110002,-72.06948334,18.57,32.11,8.12
NM20120901003,2012,FALL,0007,Full,2,18,2,7,Anchoa mitchilli,0.041,35,35,2.6,6.7056,40.98110002,-72.06948334,18.57,32.11,8.12
NM20120901003,2012,FALL,0007,Full,2,18,2,7,Teuthida,0.04,35,35,2.6,6.7056,40.98110002,-72.06948334,18.57,32.11,8.12
NM20120901003,2012,FALL,0007,Full,2,18,5,10,Anchoa mitchilli,0.572,35.5,35.5,2.6,6.7056,40.98110002,-72.06948334,18.57,32.11,8.12
NM20120901003,2012,FALL,0009,Full,1,18,2,2,Anchoa mitchilli,0.103,11,11,1.8,6.7056,40.98110002,-72.06948334,18.57,32.11,8.12
NM20120901003,2012,FALL,0009,Full,1,18,5,5,Anchoa mitchilli,0.238,11,11,1.8,6.7056,40.98110002,-72.06948334,18.57,32.11,8.12
NM20120901003,2012,FALL,0009,Full,3,18,1,11,Peprilus triacanthus,22.547,37,37,1.8,6.7056,40.98110002,-72.06948334,18.57,32.11,8.12
NM20120901003,2012,FALL,0009,Full,3,18,3,13,Anchoa mitchilli,0.503,37,37,1.8,6.7056,40.98110002,-72.06948334,18.57,32.11,8.12
NM20120901003,2012,FALL,0009,Full,3,18,3,13,Peprilus triacanthus,7.27,37,37,1.8,6.7056,40.98110002,-72.06948334,18.57,32.11,8.12
NM20120901003,2012,FALL,0009,Full,3,18,4,14,Loligo pealeii,2.276,39,39,1.8,6.7056,40.98110002,-72.06948334,18.57,32.11,8.12
NM20120901003,2012,FALL,0009,Full,3,18,4,14,Peprilus triacanthus,8.222,39,39,1.8,6.7056,40.98110002,-72.06948334,18.57,32.11,8.12
NM20120901003,2012,FALL,0163,Full,0,9,1,1,Anchoa mitchilli,0.399,79.94784418,79.94784418,1,6.7056,40.98110002,-72.06948334,18.57,32.11,8.12
NM20120901004,2012,FALL,0003,Full,1,18,2,2,Teuthida,0.107,32,32,1,6.4008,40.89426664,-72.30408335,17.6,32.43,6.18
NM20120901004,2012,FALL,0003,Full,1,18,3,3,Anchoa mitchilli,4.199,27,27,1,6.4008,40.89426664,-72.30408335,17.6,32.43,6.18
NM20120901004,2012,FALL,0003,Full,1,18,4,4,Anchoa mitchilli,3.52,33.5,33.5,1,6.4008,40.89426664,-72.30408335,17.6,32.43,6.18
NM20120901004,2012,FALL,0007,Full,1,18,1,1,Anchoa mitchilli,0.41,17.5,17.5,43.4,6.4008,40.89426664,-72.30408335,17.6,32.43,6.18
NM20120901004,2012,FALL,0007,Full,1,18,2,2,Anchoa mitchilli,0.143,17.5,17.5,43.4,6.4008,40.89426664,-72.30408335,17.6,32.43,6.18
NM20120901004,2012,FALL,0007,Full,1,18,3,3,Anchoa mitchilli,0.048,19,19,43.4,6.4008,40.89426664,-72.30408335,17.6,32.43,6.18
NM20120901004,2012,FALL,0007,Full,1,18,4,4,Anchoa mitchilli,0.126,16,16,43.4,6.4008,40.89426664,-72.30408335,17.6,32.43,6.18
NM20120901004,2012,FALL,0007,Full,1,18,5,5,Anchoa mitchilli,0.186,16,16,43.4,6.4008,40.89426664,-72.30408335,17.6,32.43,6.18
NM20120901004,2012,FALL,0007,Full,2,18,1,6,Anchoa mitchilli,0.862,30,30,8,6.4008,40.89426664,-72.30408335,17.6,32.43,6.18
NM20120901004,2012,FALL,0007,Full,2,18,3,8,Anchoa mitchilli,0.105,31.5,31.5,8,6.4008,40.89426664,-72.30408335,17.6,32.43,6.18
NM20120901004,2012,FALL,0007,Full,2,18,4,9,Anchoa mitchilli,0.079,40,40,8,6.4008,40.89426664,-72.30408335,17.6,32.43,6.18
NM20120901004,2012,FALL,0007,Full,2,18,4,9,Selene setapinnis,1.055,40,40,8,6.4008,40.89426664,-72.30408335,17.6,32.43,6.18
NM20120901004,2012,FALL,0007,Full,2,18,5,10,Teuthida,0.149,39,39,8,6.4008,40.89426664,-72.30408335,17.6,32.43,6.18
NM20120901004,2012,FALL,0007,Full,3,18,1,11,Anchoa mitchilli,0.298,53.5,53.5,1,6.4008,40.89426664,-72.30408335,17.6,32.43,6.18
NM20120901004,2012,FALL,0009,Full,1,18,1,1,Anchoa mitchilli,0.507,13.5,13.5,1.5,6.4008,40.89426664,-72.30408335,17.6,32.43,6.18
NM20120901004,2012,FALL,0009,Full,1,18,3,3,Anchoa mitchilli,0.288,12.5,12.5,1.5,6.4008,40.89426664,-72.30408335,17.6,32.43,6.18
NM20120901004,2012,FALL,0009,Full,1,18,4,4,Anchoa mitchilli,0.255,13.5,13.5,1.5,6.4008,40.89426664,-72.30408335,17.6,32.43,6.18
NM20120901004,2012,FALL,0009,Full,1,18,5,5,Anchoa mitchilli,0.227,15,15,1.5,6.4008,40.89426664,-72.30408335,17.6,32.43,6.18
NM20120901004,2012,FALL,0163,Full,0,18,1,1,Anchoa mitchilli,0.851,71.78258271,71.78258271,1,6.4008,40.89426664,-72.30408335,17.6,32.43,6.18
NM20120901005,2012,FALL,0003,Full,1,18,3,3,Anchoa mitchilli,1.375,27,27,1.6,15.8496,40.96521664,-72.02958333,16.69,32.63,6.29
NM20120901005,2012,FALL,0003,Full,1,18,4,4,Anchoa mitchilli,1.607,26.5,26.5,1.6,15.8496,40.96521664,-72.02958333,16.69,32.63,6.29
NM20120901005,2012,FALL,0003,Full,2,18,1,6,Teuthida,3.737,51,51,3,15.8496,40.96521664,-72.02958333,16.69,32.63,6.29
NM20120901005,2012,FALL,0007,Full,0,18,1,1,Anchoa mitchilli,0.495,23,23,1.2,15.8496,40.96521664,-72.02958333,16.69,32.63,6.29
NM20120901005,2012,FALL,0007,Full,0,18,2,2,Anchoa mitchilli,2.975,21.5,21.5,1.2,15.8496,40.96521664,-72.02958333,16.69,32.63,6.29
NM20120901005,2012,FALL,0007,Full,0,18,3,3,Anchoa mitchilli,0.937,21,21,1.2,15.8496,40.96521664,-72.02958333,16.69,32.63,6.29
NM20120901005,2012,FALL,0007,Full,0,18,4,4,Anchoa mitchilli,0.841,18,18,1.2,15.8496,40.96521664,-72.02958333,16.69,32.63,6.29
NM20120901005,2012,FALL,0009,Full,1,18,1,2,Anchoa mitchilli,0.837,20.5,20.5,1.4,15.8496,40.96521664,-72.02958333,16.69,32.63,6.29
NM20120901005,2012,FALL,0009,Full,1,18,3,4,Anchoa mitchilli,1.374,18,18,1.4,15.8496,40.96521664,-72.02958333,16.69,32.63,6.29
NM20120901005,2012,FALL,0009,Full,1,18,5,1,Anchoa mitchilli,0.071,22.5,22.5,1.4,15.8496,40.96521664,-72.02958333,16.69,32.63,6.29
NM20120901005,2012,FALL,0009,Full,2,18,1,6,Anchoa mitchilli,1.04,39.5,39.5,1,15.8496,40.96521664,-72.02958333,16.69,32.63,6.29
NM20120901005,2012,FALL,0009,Full,2,18,1,6,Peprilus triacanthus,8.392,39.5,39.5,1,15.8496,40.96521664,-72.02958333,16.69,32.63,6.29
NM20120901006,2012,FALL,0003,Full,2,18,5,7,Anchoa mitchilli,0.671,42.5,42.5,2.6,10.668,40.94456666,-72.15878334,17.8,32.31,6.44
NM20120901006,2012,FALL,0007,Full,1,18,5,5,Anchoa mitchilli,0.669,17,17,129.4012,10.668,40.94456666,-72.15878334,17.8,32.31,6.44
NM20120901006,2012,FALL,0007,Full,2,18,1,6,Anchoa mitchilli,0.205,26.5,26.5,1.6,10.668,40.94456666,-72.15878334,17.8,32.31,6.44
NM20120901006,2012,FALL,0007,Full,3,18,1,11,Anchoa mitchilli,2.148,30,30,10.4,10.668,40.94456666,-72.15878334,17.8,32.31,6.44
NM20120901006,2012,FALL,0007,Full,3,18,3,13,Anchoa mitchilli,2.912,35,35,10.4,10.668,40.94456666,-72.15878334,17.8,32.31,6.44
NM20120901006,2012,FALL,0009,Full,1,18,1,1,Anchoa mitchilli,0.091,14,14,6,10.668,40.94456666,-72.15878334,17.8,32.31,6.44
NM20120901006,2012,FALL,0009,Full,1,18,4,4,Anchoa mitchilli,0.167,15,15,6,10.668,40.94456666,-72.15878334,17.8,32.31,6.44
NM20120901006,2012,FALL,0009,Full,2,18,1,6,Anchoa mitchilli,1.143,18,18,24,10.668,40.94456666,-72.15878334,17.8,32.31,6.44
NM20120901006,2012,FALL,0009,Full,2,18,2,7,Anchoa mitchilli,0.755,19.5,19.5,24,10.668,40.94456666,-72.15878334,17.8,32.31,6.44
NM20120901006,2012,FALL,0009,Full,2,18,3,8,Anchoa mitchilli,0.36,21,21,24,10.668,40.94456666,-72.15878334,17.8,32.31,6.44
NM20120901006,2012,FALL,0009,Full,2,18,6,3,Anchoa mitchilli,0.688,17,17,24,10.668,40.94456666,-72.15878334,17.8,32.31,6.44
NM20120901006,2012,FALL,0009,Full,3,18,3,13,Anchoa mitchilli,0.655,37.5,37.5,4.6,10.668,40.94456666,-72.15878334,17.8,32.31,6.44
NM20120901006,2012,FALL,0009,Full,3,18,3,13,Peprilus triacanthus,43.862,37.5,37.5,4.6,10.668,40.94456666,-72.15878334,17.8,32.31,6.44
NM20120901006,2012,FALL,0009,Full,3,18,4,14,Peprilus triacanthus,9.722,33,33,4.6,10.668,40.94456666,-72.15878334,17.8,32.31,6.44
NM20120901007,2012,FALL,0003,Full,1,18,1,1,Anchoa mitchilli,0.707,38.5,38.5,1,12.192,40.89581668,-72.27140001,16.23,32.59,5.88
NM20120901007,2012,FALL,0003,Full,1,18,2,2,Anchoa mitchilli,0.435,34,34,1,12.192,40.89581668,-72.27140001,16.23,32.59,5.88
NM20120901007,2012,FALL,0003,Full,1,18,3,3,Anchoa mitchilli,0.091,35,35,1,12.192,40.89581668,-72.27140001,16.23,32.59,5.88
NM20120901007,2012,FALL,0003,Full,1,18,4,4,Anchoa mitchilli,0.865,24.5,24.5,1,12.192,40.89581668,-72.27140001,16.23,32.59,5.88
NM20120901007,2012,FALL,0003,Full,2,18,1,5,Teuthida,11.104,43,43,1.2,12.192,40.89581668,-72.27140001,16.23,32.59,5.88
NM20120901007,2012,FALL,0003,Full,2,18,2,6,Anchoa mitchilli,0.252,54.5,54.5,1.2,12.192,40.89581668,-72.27140001,16.23,32.59,5.88
NM20120901007,2012,FALL,0003,Full,2,18,2,6,Teuthida,1.823,54.5,54.5,1.2,12.192,40.89581668,-72.27140001,16.23,32.59,5.88
NM20120901007,2012,FALL,0003,Full,2,18,2,6,Urophycis spp.,4.877,54.5,54.5,1.2,12.192,40.89581668,-72.27140001,16.23,32.59,5.88
